,surface_composition,density,band_gap,efermi,formation_energy_per_atom,total_magnetization,volume,energy_per_atom,pretty_formula,material_id
862,Cu3Rh,9.705921782170295,0.0,6.44165357,0.034336582499999935,9.9e-06,50.22093320305975,-4.87469581,Cu3Rh,mp-1184028
863,Co3Hg,,,,,,,,,
864,Zr3Pb,8.527675088724052,0.0,5.88530311,-0.13905800250000055,0.0022143,93.63709730098913,-7.4779808625,Zr3Pb,mp-1187844
865,Zr3Re,,,,,,,,,
866,W3Cd,,,,,,,,,
867,Ga3Ti,6.6842917921890725,0.0,5.03373431,-0.373676732499999,0.0007998,63.85393289104404,-4.6185073825,TiGa3,mp-2731
868,Cr3Au,,,,,,,,,
869,Ta3Pb,16.04411754704689,0.0,7.18224179,0.3385862424999999,0.0033941,77.62824986931805,-9.482894105,Ta3Pb,mp-1187214
870,Ir3Sc,16.761648475281053,0.0,7.94147894,-0.6210961787499993,0.0001333,61.58120801583514,-8.83303627,ScIr3,mp-12593
871,Al3Nb,4.501843513933614,0.0,7.56201156,-0.4285797499999999,4e-07,64.12625614366692,-5.7630878825,NbAl3,mp-1842
872,Sc3Nb,4.269832546431914,0.0,4.26591323,0.09973555375000043,0.0032891,88.58141715518708,-7.174942535,Sc3Nb,mp-1186972
873,Nb3Mn,,,,,,,,,
874,Ga3Fe,6.80989431211898,0.5750000000000002,3.60197614,-0.23843276312499917,3.475e-06,258.4863024454196,-4.626824463125,Ga3Fe,mp-636368
875,Nb3Hf,,,,,,,,,
876,Cu3Al,7.287481774664672,0.0,7.8369197,-0.18943919375000018,4.625e-05,99.17438058152663,-4.20023815375,AlCu3,mp-12802
877,Zn3Rh,8.803773943483222,0.0,3.91150497,-0.33891252125000015,0.0065856,56.42139445293348,-3.118135365,Zn3Rh,mp-865342
878,Co3Pb,,,,,,,,,
879,Re3Co,18.4691377014417,0.0,6.96608325,-0.06732023250000019,0.0160578,111.04718402312479,-11.17779507,CoRe3,mp-865960
880,Re3Hf,,,,,,,,,
881,Zn3Cd,7.411742281991307,0.0,2.83786708,0.06739836374999997,2.41e-05,69.14777078562915,-1.103747785,Zn3Cd,mp-981200
882,Cu3Pd,9.62310566969492,0.0,5.96956369,-0.10543251999999992,0.0252635,51.2595861437424,-4.4739592575,Cu3Pd,mp-580357
883,Ta3V,,,,,,,,,
884,Ag3Ru,10.235891254320787,0.0,3.55024401,0.5596184324999993,0.00972895,137.7874669379773,-3.8833756375,Ag3Ru,mp-1183261
885,Co3Ta,12.349032535857638,0.0,5.79262625,-0.2387066695833333,0.0826504,144.31583362129976,-8.534389335833334,TaCo3,mp-7851
886,Hg3Cd,11.089645640316572,0.0,1.69875088,0.03153697499999997,5.7e-06,213.8797739058505,-0.422735485,CdHg3,mp-1183652
887,Y3Mo,,,,,,,,,
888,Ir3Ti,17.774770992323113,0.0,8.73150056,-0.7330346100000007,0.0012534,58.34317287366418,-9.335620635,TiIr3,mp-1089
889,Rh3Sn,11.282119517261227,0.0,8.17473509,-0.2813572949999994,0.00349915,125.82004653721326,-6.78331321,SnRh3,mp-1187077
890,Ir3Mn,18.80669977004368,0.0,9.35865291,-0.11818117866379474,7.395e-05,111.53241090493034,-9.03743061125,MnIr3,mp-865022
891,Pb3Al,9.222350772133199,0.0,6.56652443,0.1560532349999999,0.0030423,116.7809606608271,-3.564782885,AlPb3,mp-1183278
892,Cd3Ni,9.001219706309797,0.0,3.77510249,0.07316381749999978,0.0208722,73.04024078397165,-2.0514437175,Cd3Ni,mp-1183624
893,Cd3Fe,8.557608378189368,0.0,3.0596925,0.49275981999999985,0.0024507,76.27380763118053,-2.304216525,Cd3Fe,mp-1183630
894,Hg3Rh,14.717295291859362,0.0,3.81129894,0.20068014750000018,0.0007265,79.50789692132719,-1.8616690075,Hg3Rh,mp-975452
895,Pd3Nb,10.829781655791898,0.0,5.53332881,-0.4281361808333332,7.793333333333333e-05,379.1868004447157,-6.835827645833334,NbPd3,mp-669692
896,Ga3Pb,7.568601780058895,0.0,4.47012376,0.09107298250000051,0.0010028,91.3506894288994,-3.108141845,Ga3Pb,mp-1184425
897,Zn3W,,,,,,,,,
898,Re3La,,,,,,,,,
899,Pd3Ru,,,,,,,,,
900,Pt3Re,,,,,,,,,
901,Cu3Re,,,,,,,,,
902,V3Pd,7.705176466473647,0.0,6.1312641,-0.13475880875000001,8.9e-05,111.7393279503175,-8.24064767125,V3Pd,mp-1664
903,Tc3Ta,,,,,,,,,
904,Ta3Tc,,,,,,,,,
905,Au3V,15.284403594992495,0.0,5.28525149,0.1662764775000003,0.0021223,139.46273953749528,-4.55972372,VAu3,mp-1187741
906,Pd3W,13.696770110372757,0.0,5.98928157,-0.04140204249999968,0.0006444,60.99373776988392,-7.163298865,Pd3W,mp-1186437
907,Mo3Ta,,,,,,,,,
908,V3Hf,,,,,,,,,
909,Ta3Sn,14.547674357611921,0.0,7.11922506,-0.03670971500000064,0.000628,151.02560544966212,-9.92811642,Ta3Sn,mp-30871
910,Pb3Zr,,,,,,,,,
911,Ag3Mo,,,,,,,,,
912,Al3Pt,7.452115543021319,0.0,8.86057657,-0.44055848,0.0038409,61.50686974582122,-4.76746728,Al3Pt,mp-1183175
913,Re3Al,,,,,,,,,
914,In3Zr,7.874312303471461,0.0,7.72072859,-0.20843598500000038,0.0009061,91.87600282747367,-4.40912394,ZrIn3,mp-570578
915,In3Re,,,,,,,,,
916,Pt3In,17.444763839461217,0.0,8.03965503,-0.35435140500000006,0.0006547,66.63853950977679,-5.59545312,InPt3,mp-20516
917,Zr3Nb,,,,,,,,,
918,Zr3Hg,8.921390035965816,0.0,4.18082809,-0.18072335125000105,2.415e-05,176.54885071249828,-6.66740607875,Zr3Hg,mp-1630
919,Hf3Mo,,,,,,,,,
920,Zn3Fe,,,,,,,,,
921,Ta3Ir,17.86813635820587,0.0,6.89600308,-0.32089642999999946,0.0043165,68.311371962384,-11.423836995,Ta3Ir,mp-1187196
922,Ag3Cu,9.691546172854762,0.0,3.73492099,0.08568759750000021,7.42e-05,132.66793233845002,-3.0635108625,CuAg3,mp-984351
923,Y3La,5.006209099560883,0.0,4.40881302,0.03238025374999953,0.0009586,134.54349541279714,-6.051177515,LaY3,mp-1185037
924,Tl3La,10.564590817587634,0.0,7.0710754,-0.36549768874999966,0.0014032,118.20782685234923,-3.370739155,LaTl3,mp-2001
925,Ta3Sc,,,,,,,,,
926,Co3Zn,8.8031677006385,0.0,4.92977917,0.04720362750000007,4.4465221,45.687737793434856,-5.59889987,ZnCo3,mp-1187951
927,Ti3Ag,6.064032077326992,0.0,5.3233253,0.10134870166666676,0.9644934,68.86085451426476,-6.5280731925,Ti3Ag,mp-621131
928,Pd3Fe,10.54023099533485,0.0,4.56383441,-0.10904554999999938,0.5602242,59.095147616089314,-6.110638585,FePd3,mp-21845
929,Nb3Sn,8.694218121896231,0.0,6.59372491,-0.16817817875000074,0.61763405,151.81275738025872,-8.74223070375,Nb3Sn,mp-1326
930,Co3Cu,8.964556249616201,0.0,5.61279844,0.28766427875000034,0.1014227,44.52013264955726,-6.068375735,Co3Cu,mp-1183752
931,Hg3Au,13.883023869037034,0.0,2.74943258,0.11665906125000003,0.00200305,191.07267829519975,-0.92953308875,Hg3Au,mp-973626
932,In3Sn,7.043161471136103,0.0,7.3523599,0.03424472249999999,0.0230595,109.19839327759466,-3.02759182,In3Sn,mp-1224025
933,Hf3Ag,12.788018261107105,0.0,4.48299162,0.09371460416666721,0.0413348,83.53821462588672,-8.0823062375,Hf3Ag,mp-1184564
934,Y3Os,7.019479338068449,0.0,3.85620574,-0.2378793625000002,0.006070725,432.3849229370053,-7.8942689675,Y3Os,mp-1188757
935,Mo3Rh,,,,,,,,,
936,Au3Zn,15.73970163303158,0.0,4.81832841,-0.14781873499999998,0.00020315,276.9623651406725,-2.91809504125,ZnAu3,mp-1755
937,Al3Ag,4.6112324372586855,0.0,7.00758523,0.042947654166666904,1.27e-05,67.99289803249208,-3.4743664825,Al3Ag,mp-1183130
938,Pd3Zn,10.507196318551555,0.0,3.54442688,-0.3380633887499993,2.6e-05,60.79242100789163,-4.535293745,ZnPd3,mp-865425
939,Tc3Ti,,,,,,,,,
940,Hf3Cu,,,,,,,,,
941,Pb3Au,11.976708153140319,0.0,6.50941652,-0.06252741375000026,0.000355375,453.9684023546395,-3.66543996125,Pb3Au,mp-30412
942,Zn3Pd,8.582254103161604,0.0,3.66033625,-0.36582265875,2.6e-06,58.55771232689952,-2.6045398475,Zn3Pd,mp-865357
943,Ru3Fe,,,,,,,,,
944,Hg3Cu,,,,,,,,,
945,Hf3Pb,13.59572691103555,0.0,6.40533074,-0.017719290000000498,5.97e-05,90.7073639137909,-8.413755255,Hf3Pb,mp-1184772
946,Co3Tc,,,,,,,,,
947,Ag3Sc,8.065746008772134,0.0,3.73584915,-0.1826231462500001,0.0028732,75.8775602301994,-3.890137215,ScAg3,mp-1186973
948,Ru3Sn,,,,,,,,,
949,Fe3Sc,6.219231950514366,0.0,4.9047561,0.028230557500000586,6.73256735,113.47042962251311,-7.90685949875,ScFe3,mp-1186986
950,Au3W,18.45631323777901,0.0,6.15805387,0.5145108225000001,0.6393674,69.70436258560977,-5.18043195,WAu3,mp-1187758
951,Au3Cd,15.585401926086014,0.0,4.61853793,-0.13334921,0.0012984,74.93389714748642,-2.81531106,CdAu3,mp-1264
952,In3Hg,8.247579899486986,0.0,5.75802887,0.029148465000000012,0.00323845,219.47452853951185,-2.1105215875,In3Hg,mp-1184933
953,Tl3In,10.088470443928834,0.0,6.0231008,0.03067463499999956,0.0001406,119.82184454019195,-2.4284859875,Tl3In,mp-1187638
954,La3Tc,,,,,,,,,
955,Os3Sn,,,,,,,,,
956,Mo3Mn,6.084260671165477,0.0,3.26549826,1.4480769250862071,0.0740938,93.54680130838543,-8.9765760475,MnMo3,mp-1180144
957,W3Sn,,,,,,,,,
958,Mo3Ti,8.788249859161297,0.0,7.59814963,-0.14737192499999985,4.1e-06,63.42803022022309,-10.25536149,TiMo3,mp-1017983
959,Rh3Pd,,,,,,,,,
960,Pd3Co,10.829583982595478,0.0,4.59894278,0.04206917625000006,3.04898,57.989722968957544,-5.6173754775,CoPd3,mp-1183687
961,Pt3Ni,18.31999575344437,0.0,7.34172797,-0.05406051749999996,0.0024648,58.367726054539254,-6.05219675,NiPt3,mp-1186117
962,Fe3Tl,,,,,,,,,
963,Hf3Cr,,,,,,,,,
964,V3Sc,,,,,,,,,
965,Os3Fe,,,,,,,,,
966,Hg3La,11.498561399594136,0.0,4.76165686,-0.4359974637499999,0.0032875,213.92598793284324,-1.897721005,LaHg3,mp-862332
967,Ni3Zr,8.426584523462969,0.0,6.97101491,-0.45841882750000096,0.00366615,105.34969785928126,-6.930210335,ZrNi3,mp-485
968,Tc3Zr,,,,,,,,,
969,Ir3Ag,,,,,,,,,
970,Tc3Ir,13.924463167075954,0.0,8.68554732,-0.22833744000000067,0.00020685,115.96602521152663,-10.2084099775,Tc3Ir,mp-862770
971,In3Pd,8.308466996738536,0.0,7.5128256,-0.08250441875000014,0.0003169,180.22431608817993,-3.44038895125,In3Pd,mp-1185043
972,Cr3Ag,,,,,,,,,
973,Re3Ta,,,,,,,,,
974,Sn3Ni,,,,,,,,,
975,Sc3Ru,,,,,,,,,
976,In3Tl,8.100757373317277,0.0,6.78910305,0.043340530000000044,0.0004423,112.50377413588157,-2.6108354975,TlIn3,mp-1187742
977,Pd3Hg,12.927564471662215,0.0,3.5425762,-0.1396714099999996,0.000203,66.77446750811032,-4.09794387,HgPd3,mp-1184658
978,Au3Ta,,,,,,,,,
979,Tl3Hf,13.160169952865427,0.0,7.14775741,0.2596791024999998,0.001833,99.88845017484702,-4.00085678,HfTl3,mp-982930
980,Rh3Ir,14.518935345188062,0.0,7.58322846,-0.016921229999998566,4.79e-05,57.292055287948976,-7.730411005,IrRh3,mp-1184794
981,Nb3Ni,8.506225172178675,0.0,5.65768159,0.03270410500000054,0.0203993,65.86784300787917,-8.988230125,Nb3Ni,mp-999396
982,Cd3Al,7.035827706738082,0.0,3.62598813,0.10280603749999973,0.0014003,85.95896533819257,-1.513240005,AlCd3,mp-1183215
983,Sn3Au,9.109662355003714,0.0,7.46188993,0.03549480874999977,0.0008691,201.64050535252753,-3.77719681125,Sn3Au,mp-1187048
984,Zn3Zr,7.245114336711285,0.0,3.53374084,-0.2899729400000002,1.335e-05,131.76427397829147,-3.37149355125,ZrZn3,mp-864889
985,Os3La,,,,,,,,,
986,Al3In,,,,,,,,,
987,Rh3Zr,10.586539284709414,0.0,5.9980008,-0.692768577499999,0.0056767,62.732192901295825,-8.333575905,ZrRh3,mp-229
988,W3Pt,,,,,,,,,
989,Ga3Re,8.613419889592706,0.0,3.71308606,-0.09455073062499952,2.2175e-05,304.8904163092351,-5.476749966875,Ga3Re,mp-1188393
990,Al3Mo,4.822353877488574,0.10940000000000083,8.40348751,-0.32108884937500015,1.98e-05,243.63522236522348,-5.841679506875,Al3Mo,mp-571247
991,Cd3Y,7.346116653223567,0.0,2.87360959,-0.3056548920833335,0.00011195,192.65150327023048,-2.60182564125,YCd3,mp-2349
992,Mo3Fe,,,,,,,,,
993,La3Cd,6.695591585243606,0.0,7.01876136,-0.12570007625000024,0.2951229,131.2261544521772,-4.0542561,La3Cd,mp-1184995
994,Ta3Al,,,,,,,,,
995,Ru3Ag,,,,,,,,,
996,Ag3V,,,,,,,,,
997,Zn3Y,6.346145342770593,0.0,2.9729913,-0.37195770583333365,0.001036925,298.4326459748487,-2.93307182375,YZn3,mp-30884
998,Sn3V,7.473858933412427,0.0,8.6118411,0.32629176000000015,2.661006,180.88597461414267,-4.9385185175,VSn3,mp-1187826
999,Al3Fe,4.151306674196288,0.0,8.46852453,-0.15424279999999957,0.2963979,109.43277322920537,-5.0807489325,Al3Fe,mp-984873
1000,Co3Re,,,,,,,,,
1001,Pb3In,,,,,,,,,
1002,Cu3Au,11.974617292696905,0.0,6.42795626,-0.036223427500000405,0.0038514,53.74973692142084,-3.929098815,Cu3Au,mp-2258
1003,Cu3Os,,,,,,,,,
1004,Ga3Cu,6.891598794920683,0.0,4.56183985,0.05914684500000078,0.0002157,65.71100916112324,-3.2367222625,Ga3Cu,mp-984518
1005,Sn3Al,,,,,,,,,
1006,La3Pt,,,,,,,,,
1007,Mo3Au,,,,,,,,,
1008,In3Cd,7.004703041086342,0.0,5.750094,0.04558596374999979,0.000615,216.60937693214558,-2.24472752875,CdIn3,mp-1183676
1009,Ni3Rh,9.872490273177782,0.0,7.62161628,0.030289108749999905,3.3444797,93.85000968425976,-6.13920463125,Ni3Rh,mp-1186347
1010,Au3Ru,16.803767675813184,0.0,5.60516185,0.36578259500000065,1.550237,68.38006532494207,-4.4082258375,RuAu3,mp-974364
1011,Hf3Zr,,,,,,,,,
1012,Zn3In,6.819002787916888,0.0,4.16859306,0.06625304749999983,4.05e-06,151.48912239362238,-1.56626333875,Zn3In,mp-1188074
1013,Co3W,12.924119221658147,0.0,6.4175031,-0.07685174000000039,0.00797795,92.6726393627432,-8.64762170375,Co3W,mp-2157
1014,Cr3La,,,,,,,,,
1015,Al3Ni,4.034331991661709,0.0,8.37166241,-0.4049927537500002,0.00024245,229.90113941802872,-4.65913007625,Al3Ni,mp-622209
1016,Ni3Al,7.46673165324629,0.0,8.39493468,-0.43343713500000014,0.730073,45.15924309807185,-5.7046974425,AlNi3,mp-2593
1017,Pd3Os,,,,,,,,,
1018,Zn3Tl,8.300735178974698,0.0,3.91317109,0.2130763362499999,0.0004198,80.14098020104704,-1.3219323475,TlZn3,mp-1187566
1019,Nb3Al,7.157298025966356,0.0,5.52947534,-0.17377538000000037,0.16323955,141.8490379078192,-8.6861481175,Nb3Al,mp-796
1020,Al3Ru,5.238199629829475,0.0,8.95301386,-0.3869433387500001,0.001326725,230.79867251101987,-5.51472248875,Al3Ru,mp-1188814
1021,Os3Al,,,,,,,,,
1022,Fe3Ti,,,,,,,,,
1023,Mo3Y,,,,,,,,,
1024,In3Ru,7.99440225743277,0.24650000000000016,7.24521799,-0.14072277812500023,0.001167275,370.16401391114005,-4.523082853125,In3Ru,mp-607450
1025,Ru3Y,9.772293776741664,0.0,6.03024555,0.20587459916666617,0.7483358,66.62956542585307,-8.3664358975,YRu3,mp-1187866
1026,V3Pt,10.349465413095606,0.0,6.88881284,-0.4283339274999989,0.3042985,111.64164191924321,-8.7578279825,V3Pt,mp-2211
1027,Ru3Ni,,,,,,,,,
1028,Ta3Os,17.929308234979022,0.0,6.36757074,-0.26375586250000005,0.0004786,67.89427689908243,-11.963922435,Ta3Os,mp-1187197
1029,Cu3Sn,8.88481370954905,0.0,8.51612743,-0.003995399999999982,7.96e-05,115.63201119737353,-4.0764741475,Cu3Sn,mp-13138
1030,Au3Os,18.905693944239648,0.0,5.78851465,0.654957445,1.1752948,68.60876931473453,-4.6072873225,OsAu3,mp-1186365
1031,Pd3Ag,,,,,,,,,
1032,Cu3Tc,,,,,,,,,
1033,Os3Pb,,,,,,,,,
1034,Ru3Os,14.626158044462938,0.0,8.40057462,0.0005247674999999674,7.33e-05,112.0426012808329,-9.7621006775,OsRu3,mp-974326
1035,Ga3In,6.363220472016692,0.0,4.57712367,0.053415855000000345,0.0006111,84.54729376994669,-2.9055725175,InGa3,mp-1184785
1036,Ir3Al,,,,,,,,,
1037,Fe3Y,6.989841549740632,0.0,4.42501189,0.14067236208333375,0.41145655000000003,365.52764179289153,-7.827819082083334,YFe3,mp-1192321
1038,Co3Tl,,,,,,,,,
1039,BiRh,11.924012773164952,0.0,6.89316399,-0.18110643749999955,6e-07,86.86651568123683,-5.7935694075,BiRh,mp-1064554
1040,Pb3Pt,,,,,,,,,
1041,Cr3Hf,,,,,,,,,
1042,Sn3Tl,8.062797728334013,0.0,7.16464007,0.054435979999999606,0.00067875,230.87624503540758,-3.530198485,TlSn3,mp-1187690
1043,BiCu,10.357297958809978,0.0,6.64669288,0.10838357250000019,0.0016965,87.38586756499062,-3.8844279525,CuBi,mp-569792
1044,Sn3Re,10.340862423221038,0.0,8.92685743,0.7308995812500001,0.9188034,87.08865265824977,-5.37445345,ReSn3,mp-974545
1045,BiRe,,,,,,,,,
1046,BiV,,,,,,,,,
1047,BiGa,6.866790563654896,0.0,2.90557914,0.025325715000000137,3.53e-05,67.396534,-3.431927435,GaBi,mp-1018126
1048,BiTi,,,,,,,,,
1049,BiMo,,,,,,,,,
1050,BiPt,14.218938752300092,0.0,6.71524524,-0.2747159925,3.555e-05,94.37620251564161,-5.2533780375,BiPt,mp-1066078
1051,Ga3Zn,6.327809985998714,0.0,3.41355666,0.03594871625000007,0.0039976,72.05454917858644,-2.549983875,ZnGa3,mp-971720
1052,Hg3Mn,12.647029622064471,0.0,3.43173879,0.29429887758620676,4.1259585,86.22493950441161,-2.223849505,MnHg3,mp-1185994
1053,Pb3Zn,9.894439899263189,0.0,5.83754431,0.1105775862499998,0.0001345,115.29761110487433,-2.9887297275,ZnPb3,mp-1187949
1054,BiLa,7.787948508125181,0.0,6.03660757,-1.0473484825000003,0.0011131,74.17589847319051,-5.458560225,LaBi,mp-22926
1055,BiSc,7.666073148858634,0.0,5.35898923,-0.6592211824999996,0.0008768,55.00484515558099,-5.768663925,ScBi,mp-570632
1056,BiIr,,,,,,,,,
1057,BiIn,8.67909441379237,0.0,6.00800735,-0.0029619174999999665,3.5e-06,123.90230299790731,-3.3220119725,InBi,mp-23313
1058,BiTc,,,,,,,,,
1059,GaRh,10.175383626400352,0.0,6.6113461,-0.6927199599999989,0.0027273,28.1715538974687,-5.8760197,GaRh,mp-2444
1060,BiOs,,,,,,,,,
1061,BiTl,10.792071493296165,0.0,5.86737208,0.08522556999999997,7.1e-05,63.60285631824302,-3.03880908,TlBi,mp-30083
1062,BiHg,,,,,,,,,
1063,Pb3Os,13.79903839135638,0.0,7.88760279,0.8610589424999997,0.0003451,97.69343284690785,-4.7302168325,OsPb3,mp-1186383
1064,AgBi,,,,,,,,,
1065,Au3Mn,15.3125378057587,0.0,4.64014838,-0.05193305866379383,0.0542462,140.07329568555284,-4.80115311,MnAu3,mp-1186010
1066,Nb3Re,,,,,,,,,
1067,AuBi,,,,,,,,,
1068,AlBi,5.843468147794531,0.30189999999999984,3.69277775,0.08913431499999991,0.0,67.05333328870022,-3.72686179,AlBi,mp-1018132
1069,BiPd,11.252326113782399,0.0,6.07237172,-0.3240666074999998,0.00042155,93.08914095189097,-4.8555182675,BiPd,mp-1008488
1070,BiY,7.760534406833078,0.0,4.70649666,-0.8917528766666667,0.001787,63.73939339698538,-6.067998395,YBi,mp-23241
1071,CoRu,10.65892659837301,0.0,6.93872927,0.15098233750000034,0.9957079,24.926670957549625,-8.040371115,CoRu,mp-1225997
1072,Ga3Mn,,,,,,,,,
1073,HfHg,,,,,,,,,
1074,W3Fe,,,,,,,,,
1075,AlZn,,,,,,,,,
1076,MnZn,7.407671468975086,0.0,4.31061899,0.0624545526724134,2.8529488,26.97756921447515,-5.148128985,MnZn,mp-11503
1077,NiRe,,,,,,,,,
1078,CrRh,9.85237519211128,0.0,6.91843737,-0.009069319999998271,0.0132301,26.10742620569309,-8.504847835,CrRh,mp-1226170
1079,HfSn,10.84084368242121,0.0,7.11709833,-0.28068483249999954,5.73e-05,182.09365435045112,-7.2554247075,HfSn,mp-21328
1080,AgPt,15.247424066457453,0.0,4.88912597,-0.03536049166666633,0.0010846,32.99337391153816,-4.487078875,AgPt,mp-1229015
1081,OsSc,,,,,,,,,
1082,Ni3V,8.437749253147123,0.0,7.82725816,-0.24276734000000033,0.0047169,44.67760187058643,-6.8482227325,VNi3,mp-171
1083,TaZn,,,,,,,,,
1084,Au3Tl,16.30200918883656,0.0,5.71442427,0.0802794475000006,0.0001216,81.00832767478457,-2.9655449375,TlAu3,mp-978969
1085,MnPt,13.670936001984614,0.0,6.18538707,-0.3464685198275861,4.3781949,30.368906209015428,-7.96277561,MnPt,mp-1670
1086,HgLa,9.379990733246945,0.0,6.2586166,-0.49977265250000036,0.3266896,60.10085797532383,-3.119590715,LaHg,mp-734
1087,CoIn,,,,,,,,,
1088,CuHf,,,,,,,,,
1089,InTc,,,,,,,,,
1090,HgZn,,,,,,,,,
1091,AgY,6.700101543631394,0.0,3.59635234,-0.33006519333333273,0.0060224,48.76806645246836,-4.97936705,YAg,mp-2474
1092,Nb3Ru,9.267233216414624,0.0,5.80514496,-0.19327827749999926,5.36e-05,68.05210242506544,-10.087854335,Nb3Ru,mp-977434
1093,HgTa,,,,,,,,,
1094,CuSc,5.222540493654108,0.0,5.26598069,-0.2807952775000002,0.0015108,34.498854321133805,-5.496633165,ScCu,mp-1169
1095,NbRh,10.111756697385587,0.0,6.00208314,-0.41421219500000106,0.0050183,32.15596321937415,-9.134119495,NbRh,mp-1963
1096,CuFe,8.378051960259215,0.0,6.13016422,0.17146826500000056,2.5419801,23.663426849205962,-6.11278359,FeCu,mp-1224945
1097,MoTc,10.491452558143276,0.0,8.63782404,0.1128906150000013,0.0015318,30.695935075876452,-10.49023691,TcMo,mp-1217398
1098,HgW,,,,,,,,,
1099,NbTc,9.6726507614574,0.0,6.79708896,-0.12867972499999958,3.6e-05,32.77359121827951,-10.3596422,NbTc,mp-1220323
1100,AgCu,,,,,,,,,
1101,HgY,9.243619825613532,0.0,3.81170418,-0.5165031716666668,0.0002501,52.00551056973685,-3.90135501,YHg,mp-2399
1102,PbV,,,,,,,,,
1103,CdPd,10.307512923921333,0.0,3.78128119,-0.42012417499999977,9.05e-05,35.25364723432268,-3.461469035,CdPd,mp-1696
1104,MnRu,10.333444893049075,0.0,7.29587464,0.047189110172412896,0.0044114,25.069805481872656,-9.17085868,MnRu,mp-1221551
1105,Ni3La,8.554733173330824,0.0,8.98476177,-0.3238637770833333,0.0217714,183.42337505677875,-5.892731903333334,LaNi3,mp-2764
1106,TiTl,,,,,,,,,
1107,Cr3Nb,7.791975408957357,0.0,6.19147702,0.10013313999999873,0.0205094,53.04166375240258,-9.6649787225,NbCr3,mp-999390
1108,MnTa,,,,,,,,,
1109,AlSn,4.793270592807986,0.0,6.39851889,0.19845188000000036,0.0014565,50.47211227368594,-3.670483525,AlSn,mp-7760
1110,LaNb,,,,,,,,,
1111,AgAl,6.634265612522639,0.0,6.24809351,-0.03972086666666641,0.0001401,33.75253150000917,-3.32877331,AlAg,mp-1228901
1112,IrZn,14.940632120728665,0.0,6.12991896,-0.19414532750000024,0.0005977,28.63319531028166,-5.24309084,ZnIr,mp-1206819
1113,InNb,,,,,,,,,
1114,AuTl,,,,,,,,,
1115,IrRu,17.10176799806812,0.0,9.25026202,-0.04330230000000057,7.92e-05,28.477437027617796,-9.099712065,IrRu,mp-974421
1116,CuZr,7.22875126367436,0.0,5.11251272,-0.12741959875000042,0.0001592,142.21080347813688,-6.45087324875,ZrCu,mp-1080022
1117,AuTc,,,,,,,,,
1118,TiY,4.639648964268992,0.0,4.01855443,0.3640575133333339,1.3310634,48.95125955094871,-6.816506235,YTi,mp-999484
1119,InNi,8.211460739203861,0.0,7.920366,-0.1748728950000006,0.008011466666666666,105.26353374310624,-4.44062566,InNi,mp-19876
1120,CdMo,,,,,,,,,
1121,HfRe,,,,,,,,,
1122,MnW,,,,,,,,,
1123,AlPb,,,,,,,,,
1124,CrFe,7.847322162324531,0.0,6.34211833,0.2598480150000011,0.0095889,22.819804747518088,-8.80132424,CrFe,mp-1226211
1125,HgMn,11.479037992128607,0.0,4.30126675,0.33607553517241406,3.9319449,36.9642736286249,-4.39659221,MnHg,mp-2222
1126,GaPb,,,,,,,,,
1127,PbZr,,,,,,,,,
1128,FeIn,,,,,,,,,
1129,AlGa,,,,,,,,,
1130,TlY,8.800691480927743,0.0,5.77301452,-0.3694727766666661,0.0007422,55.338616566702704,-4.783336565,YTl,mp-11575
1131,InMn,,,,,,,,,
1132,InY,6.291688648590425,0.0,5.94481821,-0.4844762916666667,0.0002209,53.76798354428241,-5.093355485,YIn,mp-22704
1133,FeTc,,,,,,,,,
1134,GaTi,6.1976827612549155,0.0,5.68380099,-0.47185435999999914,0.0014187,31.505773425866174,-5.93342574,TiGa,mp-2767
1135,NiPd,10.215736069737876,0.0,5.86917611,0.05664135000000048,0.9622043,26.83871717588212,-5.42151302,NiPd,mp-1220057
1136,PbY,,,,,,,,,
1137,MoPt,15.638348027386337,0.0,8.45902367,-0.31880777000000116,0.00012855,61.8040627401187,-8.777079195,MoPt,mp-999502
1138,CoV,7.516367747422577,0.0,6.17973457,-0.04587632749999848,1.205736,24.273855352650042,-8.14121331,VCo,mp-1002109
1139,PdRe,,,,,,,,,
1140,ScZn,4.846371150643663,0.0,3.6196906,-0.3817069999999996,0.0323659,37.814942822431384,-4.177671855,ScZn,mp-11566
1141,RhSn,10.390657912404716,0.0,9.22407968,-0.48415305124999986,0.0020256,141.66617691253603,-6.14955532125,SnRh,mp-317
1142,CdY,6.302809809078987,0.0,3.12362091,-0.36428162666666664,0.0062853,53.0389626715869,-4.050420345,YCd,mp-915
1143,NiZr,7.396409208909017,0.0,5.61506989,-0.45498453500000124,1.15e-06,67.31474488005468,-7.61874575,ZrNi,mp-556
1144,GaZn,,,,,,,,,
1145,MoRu,10.97058156361833,0.0,7.97970583,0.05921988000000056,1.05e-05,29.820005403885563,-10.000792245,MoRu,mp-1221386
1146,GaZr,6.856706575798078,0.0,3.96634201,-0.6264134099999996,0.0004432,155.91087540213894,-6.414308685,ZrGa,mp-30682
1147,MnMo,,,,,,,,,
1148,CoZr,7.649629559253404,0.0,5.08421096,-0.29153015750000044,0.9010909,32.595289287826596,-8.11953937,ZrCo,mp-2283
1149,IrOs,21.972463686987922,0.0,9.55234517,0.016059245000001,0.0005836,28.902912001627616,-10.01682319,IrOs,mp-1223655
1150,CuIr,,,,,,,,,
